run;confirmationTime;gasUsed;gasPrice;gasCosts
0;17009636319;87467;2000000000;174934000000000
1;13622564462;87467;2000000000;174934000000000
2;14214598258;87467;2000000000;174934000000000
3;14422514688;87467;2000000000;174934000000000
4;14096068249;87467;2000000000;174934000000000
5;14289978318;87467;2000000000;174934000000000
6;14454081839;87467;2000000000;174934000000000
7;14472976588;87467;2000000000;174934000000000
8;14161102234;87467;2000000000;174934000000000
9;14116339742;87467;2000000000;174934000000000
10;14590606374;87467;2000000000;174934000000000
11;14325873980;87467;2000000000;174934000000000
12;14042481527;87467;2000000000;174934000000000
13;14207796295;87467;2000000000;174934000000000
14;14365860327;87467;2000000000;174934000000000
15;14166025508;87467;2000000000;174934000000000
16;14512866697;87467;2000000000;174934000000000
17;13837263741;87467;2000000000;174934000000000
18;14304583862;87467;2000000000;174934000000000
19;14081228221;87467;2000000000;174934000000000
20;14353751213;87467;2000000000;174934000000000
21;13926418225;87467;2000000000;174934000000000
22;14340540485;87467;2000000000;174934000000000
23;14521552343;87467;2000000000;174934000000000
24;14083362833;87467;2000000000;174934000000000
25;14346450096;87467;2000000000;174934000000000
26;14088251656;87467;2000000000;174934000000000
27;14246916571;87467;2000000000;174934000000000
28;14163883395;87467;2000000000;174934000000000
29;14230204646;87467;2000000000;174934000000000
30;14259204143;87467;2000000000;174934000000000
31;14295678784;87467;2000000000;174934000000000
32;14330646928;87467;2000000000;174934000000000
33;14289408272;87467;2000000000;174934000000000
34;14317544628;87467;2000000000;174934000000000
35;14059229715;87467;2000000000;174934000000000
36;14150163181;87467;2000000000;174934000000000
37;14457116988;87467;2000000000;174934000000000
38;14188520064;87467;2000000000;174934000000000
39;13886198461;87467;2000000000;174934000000000
40;14423949444;87467;2000000000;174934000000000
41;14156925493;87467;2000000000;174934000000000
42;14135053636;87467;2000000000;174934000000000
43;14407015909;87467;2000000000;174934000000000
44;14340369114;87467;2000000000;174934000000000
45;14476570865;87467;2000000000;174934000000000
46;14022523043;87467;2000000000;174934000000000
47;14020536177;87467;2000000000;174934000000000
48;14584975169;87467;2000000000;174934000000000
49;13859739272;87467;2000000000;174934000000000
50;14489315748;87467;2000000000;174934000000000
51;14042960324;87467;2000000000;174934000000000
52;14465610293;87467;2000000000;174934000000000
53;14155707427;87467;2000000000;174934000000000
54;14266144139;87467;2000000000;174934000000000
55;14255433992;87467;2000000000;174934000000000
56;14160554108;87467;2000000000;174934000000000
57;14169095695;87467;2000000000;174934000000000
58;14244836463;87467;2000000000;174934000000000
59;14011442584;87467;2000000000;174934000000000
60;14369121922;87467;2000000000;174934000000000
61;14259854133;87467;2000000000;174934000000000
62;14192348889;87467;2000000000;174934000000000
63;14229936303;87467;2000000000;174934000000000
64;14281766508;87467;2000000000;174934000000000
0;11284693233;87467;2000000000;174934000000000
1;14546435224;87467;2000000000;174934000000000
2;14406715330;87467;2000000000;174934000000000
3;14382624297;87467;2000000000;174934000000000
4;14480917613;87467;2000000000;174934000000000
5;14160297939;87467;2000000000;174934000000000
6;14288666141;87467;2000000000;174934000000000
7;14487869133;87467;2000000000;174934000000000
8;14369297793;87467;2000000000;174934000000000
0;17838603099;87467;2000000000;174934000000000
1;14284531849;87467;2000000000;174934000000000
2;14528663176;87467;2000000000;174934000000000
3;14473379979;87467;2000000000;174934000000000
4;14269783363;87467;2000000000;174934000000000
5;14467076246;87467;2000000000;174934000000000
6;14262371884;87467;2000000000;174934000000000
7;14506945393;87467;2000000000;174934000000000
8;14328102479;87467;2000000000;174934000000000
9;14396355367;87467;2000000000;174934000000000
10;14390296420;87467;2000000000;174934000000000
11;14516275297;87467;2000000000;174934000000000
12;14304201978;87467;2000000000;174934000000000
13;14419546595;87467;2000000000;174934000000000
14;14503680799;87467;2000000000;174934000000000
15;14309494676;87467;2000000000;174934000000000
16;14737836343;87467;2000000000;174934000000000
17;14156463660;87467;2000000000;174934000000000
18;14441690279;87467;2000000000;174934000000000
19;14498585838;87467;2000000000;174934000000000
20;14226664002;87467;2000000000;174934000000000
21;14503252740;87467;2000000000;174934000000000
22;14267920069;87467;2000000000;174934000000000
23;14105994003;87467;2000000000;174934000000000
24;14492123839;87467;2000000000;174934000000000
25;14390999888;87467;2000000000;174934000000000
